,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
17846,2019-06-19 16:00,20,유귀열의 The 귀한 꼬리곰탕 8팩,3,52900,13584000,257,Wednesday,No,No,5,1,2,2,18.3,27.5,22.2,0.8,26,104.88,16:00:00,96,0,0,0,2
17268,2019-06-14 0:40,20,[DIOR] 선글라스 (SIDERAL),8,188000,34231000,183,Friday,No,No,11,1,2,2,16.8,24.7,20.2,2.3,25,104.88,0:40:00,4,27,0,0,4
13908,2019-05-13 14:30,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),5,99900,92354000,925,Monday,No,No,10,1,2,2,11.4,24.5,17.9,0,38,105.05,14:30:00,87,65,0,0,0
34193,2019-11-29 2:00,40,콜라겐3.2 아임파인 (3개월),2,59900,3511000,59,Friday,No,No,6,1,2,2,-1.2,9.9,3.4,0,23,104.87,2:00:00,12,0,0,0,4
10530,2019-04-14 13:20,20,일시불 쿠쿠전기밥솥 10인용,9,208000,26361000,127,Sunday,Yes,No,11,1,2,1,6.3,14.7,10.2,0.8,31,104.87,13:20:00,80,59,0,1,6
12545,2019-05-02 20:20,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1989000,14389000,8,Thursday,No,No,12,1,2,0,8.3,24.1,16,0,56,105.05,20:20:00,122,7,0,0,3
18476,2019-06-26 12:00,20,일시불 쿠쿠 블랙스톤 전기밥솥 10인용,9,268000,4023000,16,Wednesday,No,No,12,1,2,1,18,24.4,21.1,33.1,25,104.88,12:00:00,72,59,0,0,2
11454,2019-04-22 16:00,20,안동간고등어 20팩,3,30900,27926000,904,Monday,No,No,1,1,2,2,10.2,25.6,17.6,0,49,104.87,16:00:00,96,17,0,0,0
8602,2019-03-29 7:00,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,39900,17536000,440,Friday,No,No,3,1,2,2,5,17,10.6,0,33,104.49,7:00:00,42,0,0,0,4
1591,2019-01-18 10:20,20,씨엔지코리아 방역용마스크 KF94 60매,4,40900,22112000,541,Friday,No,No,3,1,2,2,-5.1,8.1,0.8,0,44,104.24,10:20:00,62,0,0,0,4
29032,2019-10-05 17:20,20,임성근의 녹용도가니탕 풀세트,3,55900,40639000,727,Saturday,Yes,No,6,1,2,2,15.5,22.6,18.9,3.2,26,105.46,17:20:00,104,47,0,1,5
3336,2019-02-05 19:20,20,무이자 쿠쿠전기밥솥 6인용,9,208000,7548000,37,Tuesday,No,Yes,11,1,2,0,-4.1,11,2.9,0,83,104.69,19:20:00,116,59,1,0,1
3936,2019-02-11 15:20,20,천연담아 명품다시팩 120포,3,49900,25372000,509,Monday,No,No,5,1,2,2,-4.7,3.9,-0.8,0,28,104.69,15:20:00,92,0,0,0,0
29176,2019-10-06 21:40,20,일시불 LG 울트라HD TV 75UM7900BNA,1,2750000,13616000,5,Sunday,Yes,No,12,0,2,1,13.4,21.8,17.3,0,16,105.46,21:40:00,130,1,0,1,6
7260,2019-03-15 17:20,20,바다먹자 국내산 손질문어 9팩,3,59900,24907000,416,Friday,No,No,6,1,2,2,1,12.3,5.8,3.3,32,104.49,17:20:00,104,48,0,0,4
30165,2019-10-16 20:40,20,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,6,79900,15976000,200,Wednesday,No,No,9,1,1,2,8.1,20.4,13.3,0,24,105.46,20:40:00,124,44,0,0,2
24876,2019-08-25 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,0,0,Sunday,Yes,No,12,0,2,0,18.9,28.7,23.2,1.2,19,104.81,22:00:00,132,1,0,1,6
35594,2019-12-12 12:20,20,레이프릴 오가닉 코튼 보정팬티 12종,5,39900,26666000,669,Thursday,No,No,3,1,2,2,-2.4,6.1,1.7,0,19,105.12,12:20:00,74,0,0,0,3
21581,2019-07-24 23:20,20,라쉬반 뉴트로 에어 에디션 드로즈 패키지,5,119000,47798000,402,Wednesday,No,No,10,1,2,2,24.8,29.7,26.8,0.5,19,104.56,23:20:00,140,6,0,0,2
32988,2019-11-15 17:20,20,임성근의 녹용도가니탕 풀세트,3,55900,43473000,778,Friday,No,No,6,1,2,2,-1,14,7.2,3.6,29,104.87,17:20:00,104,47,0,0,4
23618,2019-08-13 19:00,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,4601000,6,Tuesday,No,No,12,1,2,2,24.3,33.7,28.5,1.2,21,104.81,19:00:00,114,8,0,0,1
16634,2019-06-07 21:20,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,1199000,4687000,4,Friday,No,No,12,1,2,2,16.6,21.2,18.6,24.2,16,104.88,21:20:00,128,8,0,0,4
20844,2019-07-18 16:40,20,안동간고등어 20팩,3,30900,57882000,1874,Thursday,No,No,1,1,2,2,21.4,27.8,24.3,8.1,28,104.56,16:40:00,100,17,0,0,3
36629,2019-12-23 17:20,20,[세라맥스] 포터블 원적외선 전기렌인지,9,99000,20921000,212,Monday,No,No,10,1,2,2,-1,8.7,3.8,0.7,35,105.12,17:20:00,104,0,0,0,0
14520,2019-05-18 20:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2500000,5818000,3,Saturday,Yes,No,12,0,2,1,16.4,21.8,18.8,21.3,22,105.05,20:40:00,124,1,0,1,5
35515,2019-12-11 18:00,20,하림뼈없는양념닭발세트,3,39900,53231000,1335,Wednesday,No,No,3,1,2,2,1.8,13.3,6.9,0.2,45,105.12,18:00:00,108,0,0,0,2
6726,2019-03-10 16:00,20,푸마 심리스 드로즈 블랙에디션 패키지,5,89000,15576000,176,Sunday,Yes,No,9,1,2,2,3.8,11.9,7.8,7.9,30,104.49,16:00:00,96,6,0,1,6
27375,2019-09-19 22:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,9611000,47,Thursday,No,No,11,1,2,0,13.5,25.6,19.2,0,24,105.2,22:20:00,134,59,0,0,3
621,2019-01-08 1:40,20,푸마 웜셀 기모 치마레깅스 3종,5,59000,14892000,253,Tuesday,No,No,6,1,2,2,-4.8,4.2,-0.7,0,37,104.24,1:40:00,10,70,0,0,1
13790,2019-05-12 15:20,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,69900,22776000,326,Sunday,Yes,Yes,8,1,1,2,11.1,26,18.4,0,36,105.05,15:20:00,92,42,1,1,6
33219,2019-11-18 6:40,20,크리스티나앤코 이지웨어세트,6,69000,15324000,223,Monday,No,No,8,1,2,2,3.4,16.4,8.7,11.6,54,104.87,6:40:00,40,0,0,0,0
24101,2019-08-18 6:00,20,마리노블 밍크 퍼 베스트(역시즌),6,199000,13151000,67,Sunday,Yes,No,11,1,2,2,21.1,30.8,25.3,0,24,104.81,6:00:00,36,84,0,1,6
19532,2019-07-06 21:35,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,539000,8811000,17,Saturday,Yes,No,12,1,2,0,19,31.3,25.1,0,28,104.56,21:35:00,129,22,0,1,5
36151,2019-12-17 23:00,20,(싱글+싱글)일월 품안애 온수매트,4,198000,16290000,83,Tuesday,No,No,11,1,2,2,3.9,12.5,8.3,2.2,25,105.12,23:00:00,138,15,0,0,1
13357,2019-05-09 9:40,20,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,5,69900,52271000,748,Thursday,No,No,8,1,2,2,11.1,24.1,17.1,0,37,105.05,9:40:00,58,0,0,0,3
19371,2019-07-05 9:00,20,쿠미투니카 코르셋 하이웨스트 팬티세트,5,59900,31400000,525,Friday,No,No,6,1,2,2,19.1,32,25.1,0,29,104.56,9:00:00,54,105,0,0,4
8313,2019-03-26 0:30,30,K-SWISS 남성이너티셔츠5종,6,79900,7161000,90,Tuesday,No,No,9,1,0,2,3.2,18.7,10.5,0,45,104.49,0:30:00,3,46,0,0,1
20199,2019-07-13 1:00,20,디비노 선글라스 세트,4,44800,10808000,242,Saturday,Yes,No,4,1,2,2,20.1,27.8,23.3,1.6,24,104.56,1:00:00,6,27,0,1,5
10262,2019-04-12 8:00,20,바로바로 무선청소기,4,89000,10803000,122,Friday,No,No,9,1,2,2,4.1,17.7,10.7,0.1,31,104.87,8:00:00,48,96,0,0,4
29966,2019-10-14 21:00,20,무이자 LG 울트라HD TV 55UM7900BNA,1,1250000,0,0,Monday,No,No,12,0,2,0,9.3,21.3,14.7,3.4,24,105.46,21:00:00,126,1,0,0,0
31334,2019-10-29 7:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,5358000,28,Tuesday,No,No,11,1,2,1,8,18.8,13.2,0.7,65,105.46,7:20:00,44,59,0,0,1
29300,2019-10-08 6:20,20,(중형)일월 에너지세이브 카페트매트,4,148000,5799000,40,Tuesday,No,No,11,1,2,2,10.3,22,15.9,0.1,24,105.46,6:20:00,38,111,0,0,1
22356,2019-08-01 22:20,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,749000,3840000,6,Thursday,No,No,12,1,2,2,24.6,33.1,28.4,3.4,15,104.81,22:20:00,134,8,0,0,3
25502,2019-09-01 22:20,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,949000,7417000,8,Sunday,Yes,No,12,1,2,2,18,26.8,22.1,0.8,19,105.2,22:20:00,134,8,0,1,6
31102,2019-10-26 10:20,20,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,5,59000,49186000,834,Saturday,Yes,No,6,1,2,2,8.9,17,12.8,0,26,105.46,10:20:00,62,66,0,1,5
17260,2019-06-13 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,15433000,29,Thursday,No,No,12,1,2,2,14.7,28,21.2,0,23,104.88,22:20:00,134,5,0,0,3
30335,2019-10-18 18:20,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,10460000,71,Friday,No,No,11,1,2,1,11,19.5,15.3,3.8,19,105.46,18:20:00,110,4,0,0,4
20005,2019-07-11 8:40,20,무이자 에코바이런 호주 원목 대형 캄포도마 1종,9,89000,6354000,72,Thursday,No,No,9,1,2,0,19.7,25.6,22.2,8.5,12,104.56,8:40:00,52,0,0,0,3
1135,2019-01-13 13:00,20,무이자 LG 통돌이 세탁기,1,489000,12765000,27,Sunday,Yes,No,12,1,2,0,-3.2,8.2,1.3,0,70,104.24,13:00:00,78,10,0,1,6
3622,2019-02-08 13:00,20,일시불 쿠쿠전기밥솥 10인용,9,208000,5301000,26,Friday,No,No,11,1,2,1,-5.9,3.2,-2,0,24,104.69,13:00:00,78,59,0,0,4
31078,2019-10-26 6:20,20,IH 옛 가마솥 세트,9,62000,26437000,427,Saturday,Yes,No,7,0,2,2,8.9,17,12.8,0,26,105.46,6:20:00,38,0,0,1,5
28376,2019-09-29 14:20,20,코이모 리빙박스 8종,4,52900,44937000,850,Sunday,Yes,No,5,1,2,2,18,28.5,22.2,0.1,30,105.2,14:20:00,86,74,0,1,6
6809,2019-03-11 12:40,20,일시불 쿠쿠전기밥솥 10인용,9,208000,9239000,45,Monday,No,No,11,1,2,1,0.7,11.9,6.4,1.1,37,104.49,12:40:00,76,59,0,0,0
2167,2019-01-24 0:00,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,8517000,174,Thursday,No,No,5,1,0,2,-5.2,8.2,0.7,0,29,104.24,0:00:00,0,36,0,0,3
33740,2019-11-23 22:00,20,일시불 클란츠 멀티쿡,9,60800,58205000,958,Saturday,Yes,No,6,1,2,1,4.7,18.2,10.8,0,26,104.87,22:00:00,132,0,0,1,5
221,2019-01-03 19:00,20,푸마 INNO 심리스 드로즈 (6차),5,89000,11888000,134,Thursday,No,No,9,1,2,2,-7.7,5,-2.1,0,25,104.24,19:00:00,114,6,0,0,3
4585,2019-02-17 22:20,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,20825000,17,Sunday,Yes,No,12,1,2,1,-5.7,6.3,-0.2,0,32,104.69,22:20:00,134,13,0,1,6
1136,2019-01-13 13:20,20,일시불 LG 통돌이 세탁기,1,439000,39899000,91,Sunday,Yes,No,12,1,2,1,-3.2,8.2,1.3,0,70,104.24,13:20:00,80,10,0,1,6
18075,2019-06-21 23:40,20,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,8,69000,22246000,323,Friday,No,No,8,1,2,2,18.5,28.7,22.8,1.9,25,104.88,23:40:00,142,29,0,0,4
11755,2019-04-25 10:20,20,에코라믹 통주물 스톤 냄비세트,9,60900,42924000,705,Thursday,No,No,7,1,2,2,10.2,17,13.5,4.5,38,104.87,10:20:00,62,24,0,0,3
23648,2019-08-13 22:00,30,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,4,159000,29474000,186,Tuesday,No,No,11,1,2,1,24.3,33.7,28.5,1.2,21,104.81,22:00:00,132,80,0,0,1
26604,2019-09-13 0:00,20,블루콤 데시벨 블루투스이어폰 BCS-A1,4,49900,5259000,106,Friday,No,Yes,5,1,2,2,17.1,27.4,21.7,0,14,105.2,0:00:00,0,0,1,0,4
32126,2019-11-06 16:40,20,참바다손질낙지100미+양념장+연포탕육수,3,44900,38256000,853,Wednesday,No,No,4,1,2,2,5.5,18.6,11.3,0,34,104.87,16:40:00,100,0,0,0,2
3213,2019-02-04 14:30,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,64800,56699000,875,Monday,No,Yes,7,1,2,2,-1.5,6.8,2.5,0,68,104.69,14:30:00,87,58,1,0,0
19794,2019-07-09 11:40,20,벨레즈온 브라캡 심리스 원피스 패키지,5,39900,26390000,662,Tuesday,No,No,3,1,2,2,18.4,27,22.6,0.2,14,104.56,11:40:00,70,101,0,0,1
15466,2019-05-27 9:00,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),5,99900,48942000,490,Monday,No,No,10,1,2,2,15.4,22.1,18.6,22.9,21,105.05,9:00:00,54,65,0,0,0
7784,2019-03-21 0:00,20,테이트 여성 SS 트렌치재킷,6,69900,11471000,165,Thursday,No,No,8,1,1,2,4.5,15,9.8,2.1,26,104.49,0:00:00,0,0,0,0,3
33808,2019-11-24 17:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,26027000,126,Sunday,Yes,No,11,1,2,0,7.4,19.6,12.8,1.2,25,104.87,17:00:00,102,59,0,1,6
26149,2019-09-08 10:30,10,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,6,2490000,3345000,2,Sunday,Yes,No,12,0,2,2,21.8,28.5,24.6,0.8,24,105.2,10:30:00,63,67,0,1,6
23981,2019-08-16 20:40,20,무이자 LG 통돌이 세탁기,1,489000,24716000,51,Friday,No,No,12,1,2,0,23.3,30.7,26.4,1.9,21,104.81,20:40:00,124,10,0,0,4
2877,2019-02-01 0:00,20,로베르타 디 까메리노 올레이스 지퍼브라팬티,5,89900,24236000,270,Friday,No,No,9,1,2,2,-6.7,4.1,-1.3,0,32,104.69,0:00:00,0,65,0,0,4
26447,2019-09-11 11:50,10,[페플럼제이] 19Fall' 시그니처 밴딩팬츠 4종,6,69000,9780000,142,Wednesday,No,No,8,1,2,2,21.5,27.8,23.9,7.4,19,105.2,11:50:00,71,86,0,0,2
18241,2019-06-23 20:00,20,일시불  린나이 자동불꽃조절 가스레인지 3구,9,279000,21261000,77,Sunday,Yes,No,12,1,2,1,16.4,27.3,21.6,0.3,17,104.88,20:00:00,120,12,0,1,6
9406,2019-04-04 23:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,12843000,10,Thursday,No,No,12,0,2,1,1.3,17.9,9.9,0,34,104.87,23:20:00,140,1,0,0,3
27458,2019-09-20 20:00,20,일시불  얼리젼 밀레 푸쉬풀 도어락,4,219000,6135000,29,Friday,No,No,11,1,2,1,15,23.7,19.3,0,20,105.2,20:00:00,120,0,0,0,4
15543,2019-05-28 0:00,20,CERINI by PAT 남성 여름 에어윈디 릴렉스 팬츠 3종,6,69900,11840000,170,Tuesday,No,No,8,1,0,2,12.6,23.8,17.8,0,19,105.05,0:00:00,0,42,0,0,1
19128,2019-07-02 23:00,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,949000,9478000,10,Tuesday,No,No,12,1,2,2,18.5,29.2,23.4,0,24,104.56,23:00:00,138,8,0,0,1
36958,2019-12-26 23:20,20,피시원 국내산 햇 손질문어 7팩,3,49900,29334000,588,Thursday,No,No,5,1,2,2,1.4,6.1,3.7,1.1,32,105.12,23:20:00,140,48,0,0,3
14153,2019-05-15 8:40,20,[안드레아바나]리얼카이만 악어 테일 숄더백,8,158000,6811000,44,Wednesday,No,No,11,1,2,2,14.3,27.3,20.3,0,42,105.05,8:40:00,52,29,0,0,2
27953,2019-09-25 0:20,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,178000,24994000,141,Wednesday,No,No,11,1,2,2,12.6,24.8,18.4,0,24,105.2,0:20:00,2,107,0,0,2
6492,2019-03-08 12:00,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,1017000,4,Friday,No,No,12,1,2,0,-1.3,14.5,6.1,0,36,104.49,12:00:00,72,12,0,0,4
5089,2019-02-22 19:00,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,79000,2290000,29,Friday,No,No,9,1,2,2,-1.5,11.1,3.9,0,52,104.69,19:00:00,114,54,0,0,4
26634,2019-09-13 10:00,30,프라다 사피아노 스퀘어백,8,1790000,4096000,3,Friday,No,Yes,12,0,2,2,17.1,27.4,21.7,0,14,105.2,10:00:00,60,0,1,0,4
15443,2019-05-27 0:00,30,USPA  여성 아동 반팔 폴로셔츠 3종,6,69000,704000,11,Monday,No,No,8,1,1,2,15.4,22.1,18.6,22.9,21,105.05,0:00:00,0,114,0,0,0
25111,2019-08-28 14:20,20,명인 김규흔의 영양 강정바 60개+무료체험5개,3,33900,29306000,865,Wednesday,No,No,2,1,2,2,21,27.7,23.8,0.9,19,104.81,14:20:00,86,0,0,0,2
7121,2019-03-14 11:00,20,무이자 LG 퓨리케어 공기청정기 AS281DAW,1,1149000,8791000,8,Thursday,No,No,12,1,2,0,-2.4,11.8,5.2,0,32,104.49,11:00:00,66,115,0,0,3
3064,2019-02-02 22:40,20,무이자 LG 울트라HD TV 70UK6800HNC,1,2990000,0,0,Saturday,Yes,No,12,0,2,0,-4.8,8.5,2.1,0,46,104.69,22:40:00,136,1,0,1,5
17147,2019-06-12 18:40,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,54633000,1405,Wednesday,No,No,3,1,2,2,14.3,25.9,19.7,0,22,104.88,18:40:00,112,0,0,0,2
30525,2019-10-20 12:20,20,발렌티노루디 헤링본 리빙박스 6종,4,40800,50611000,1241,Sunday,Yes,No,3,1,2,2,10.4,22.6,15.1,0,27,105.46,12:20:00,74,74,0,1,6
8647,2019-03-29 19:40,20,푸마 심리스 드로즈 블랙에디션 패키지,5,89000,34577000,389,Friday,No,No,9,1,2,2,5,17,10.6,0,33,104.49,19:40:00,118,6,0,0,4
26810,2019-09-14 21:40,20,무이자 LG 울트라HD TV 75UK7400KNA,1,3190000,7450000,3,Saturday,Yes,Yes,12,0,2,0,17.4,27.5,22.3,0.1,15,105.2,21:40:00,130,1,1,1,5
1365,2019-01-15 22:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2700000,13093000,5,Tuesday,No,No,12,0,2,1,-3.9,6.1,0.9,0.1,88,104.24,22:20:00,134,1,0,0,1
13767,2019-05-12 11:40,20,일시불 대우전자 벽걸이 에어컨TDOZ-S10JK,1,809000,11625000,15,Sunday,Yes,Yes,12,1,2,1,11.1,26,18.4,0,36,105.05,11:40:00,70,7,1,1,6
17948,2019-06-20 13:40,20,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),5,139000,35490000,256,Thursday,No,No,10,1,2,2,18.2,29.2,23.4,0,26,104.88,13:40:00,82,65,0,0,3
36196,2019-12-18 14:40,20,하늘내린 용대리황태10마리,3,34900,31546000,904,Wednesday,No,No,2,1,2,2,1.8,8.5,4.6,0.4,27,105.12,14:40:00,88,0,0,0,2
32329,2019-11-08 13:20,20,센스톰알파청소기,4,89800,12253000,137,Friday,No,No,9,1,2,2,2.3,15.3,7.8,0,33,104.87,13:20:00,80,96,0,0,4
31242,2019-10-28 6:20,20,스튜디오럭스 후드롱구스다운코트,6,59000,25470000,432,Monday,No,No,6,1,2,2,4.5,18.5,11.5,0.3,33,105.46,6:20:00,38,67,0,0,0
10261,2019-04-12 7:40,20,스피드랙 베이직 4단 1+1,4,118000,30269000,257,Friday,No,No,10,1,2,2,4.1,17.7,10.7,0.1,31,104.87,7:40:00,46,0,0,0,4
19603,2019-07-07 16:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,62524000,570,Sunday,Yes,No,10,1,2,2,19.8,28.2,23.5,0.2,20,104.56,16:20:00,98,14,0,1,6
35069,2019-12-07 21:40,20,LG 울트라HD TV 75UM7900BNA,1,2840000,13503000,5,Saturday,Yes,No,12,0,2,2,-6.5,6.1,0.1,0,31,105.12,21:40:00,130,1,0,1,5
2852,2019-01-31 20:40,20,노비타 스마트 비데,4,189000,52941000,281,Thursday,No,No,11,1,2,2,-3.8,4.7,0.3,4.9,46,104.24,20:40:00,124,23,0,0,3
22461,2019-08-02 22:00,20,일시불 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+선풍기),1,1519000,16015000,11,Friday,No,No,12,1,2,1,24.3,34.2,28.8,0.1,17,104.81,22:00:00,132,9,0,0,4
25010,2019-08-27 8:40,20,무이자 삼성 파워모션 청소기 VC44M3150LB,1,169000,29711000,176,Tuesday,No,No,11,1,2,0,20.5,25.4,22.7,16.7,20,104.81,8:40:00,52,96,0,0,1
16293,2019-06-04 18:40,20,일시불  린나이 자동불꽃조절 가스레인지 3구,9,279000,20387000,74,Tuesday,No,No,12,1,2,1,16.1,30.3,23.1,0,35,104.88,18:40:00,112,12,0,0,1
4712,2019-02-19 0:30,30,일시불  모즈 커피머신&미니오븐,9,168000,22868000,137,Tuesday,No,No,11,1,2,1,0.6,5.7,2.9,16.3,24,104.69,0:30:00,3,0,0,0,1
5064,2019-02-22 11:20,20,멋진밥상 흥양농협 쌀 20kg,3,59900,48653000,813,Friday,No,No,6,1,2,2,-1.5,11.1,3.9,0,52,104.69,11:20:00,68,39,0,0,4
7330,2019-03-16 12:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,69900,15721000,225,Saturday,Yes,No,8,1,0,2,1.4,11.1,5.8,0.2,28,104.49,12:20:00,74,42,0,1,5
8863,2019-03-31 15:40,20,무이자 쿠쿠전기밥솥 6인용,9,208000,10008000,49,Sunday,Yes,No,11,1,2,0,2.3,9.2,5.4,0.2,31,104.49,15:40:00,94,59,0,1,6
18440,2019-06-26 0:40,20,프라다 테스토 레터링 버킷백,8,1150000,7380000,7,Wednesday,No,No,12,0,2,2,18,24.4,21.1,33.1,25,104.88,0:40:00,4,0,0,0,2
809,2019-01-10 7:40,20,마담팰리스 웜기모 롱베스트 3종세트,6,39900,19979000,501,Thursday,No,No,3,1,2,2,-3.4,5.1,0.5,0,33,104.24,7:40:00,46,84,0,0,3
29696,2019-10-11 21:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,41098000,31,Friday,No,No,12,1,2,1,11.9,24.8,17.9,0,28,105.46,21:00:00,126,9,0,0,4
25593,2019-09-02 22:00,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,0,599000,4418000,8,Monday,No,No,12,1,2,2,19.1,25.1,21.6,11.4,20,105.2,22:00:00,132,3,0,0,0
1580,2019-01-18 7:00,20,무이자 한삼인순홍삼진7박스 (백A1),2,189000,4719000,25,Friday,No,No,11,1,2,0,-5.1,8.1,0.8,0,44,104.24,7:00:00,42,0,0,0,4
13592,2019-05-11 6:20,20,뷰티플렉스 풍기인견 브라탑패키지,5,69900,18828000,270,Saturday,Yes,No,8,1,2,2,10.2,27.3,18.5,0,40,105.05,6:20:00,38,66,0,1,5
26081,2019-09-07 15:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,31738000,290,Saturday,Yes,No,10,1,2,2,22.6,29.1,25.8,12.3,20,105.2,15:00:00,90,14,0,1,5
53,2019-01-01 22:00,30,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,38067000,128,Tuesday,No,Yes,12,1,2,2,-5.8,2.1,-2.1,0.1,26,104.24,22:00:00,132,67,1,0,1
16649,2019-06-07 22:00,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,0,0,Friday,No,No,12,0,2,0,16.6,21.2,18.6,24.2,16,104.88,22:00:00,132,1,0,0,4
22423,2019-08-02 15:20,20,AAD 소가죽 투웨이 샌들,8,29000,36116000,1246,Friday,No,No,1,1,2,2,24.3,34.2,28.8,0.1,17,104.81,15:20:00,92,68,0,0,4
18450,2019-06-26 6:40,20,키친아트 스텐밀폐용기 세트,9,79900,34964000,438,Wednesday,No,No,9,1,2,2,18,24.4,21.1,33.1,25,104.88,6:40:00,40,0,0,0,2
22926,2019-08-07 10:40,20,임성근의 녹용도가니탕 풀세트,3,55900,62167000,1113,Wednesday,No,No,6,1,2,2,23.8,32.1,27.2,14.7,27,104.81,10:40:00,64,47,0,0,2
25877,2019-09-05 18:20,20,궁중 손질새우 200미 + 동태포 400g,3,43900,55866000,1273,Thursday,No,No,4,1,2,2,21.8,29,24.2,22,17,105.2,18:20:00,110,90,0,0,3
4017,2019-02-12 15:00,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,17309000,193,Tuesday,No,No,9,1,2,2,-6,6,0.1,0,45,104.69,15:00:00,90,21,0,0,1
12187,2019-04-29 10:20,20,뷰티플렉스 풍기인견 브라탑패키지,5,69900,30397000,435,Monday,No,No,8,1,2,2,8,14.3,11.3,19.1,21,104.87,10:20:00,62,66,0,0,0
21819,2019-07-27 9:00,20,CERINI by PAT 남성 에어 카라티셔츠 4종,6,59900,32497000,543,Saturday,Yes,No,6,1,0,2,24.6,30.5,27.1,12.1,20,104.56,9:00:00,54,46,0,1,5
4940,2019-02-21 7:40,20,키친아트 스텐밀폐용기 세트,9,79900,28125000,353,Thursday,No,No,9,1,2,2,-2.7,9.4,2.7,0,55,104.69,7:40:00,46,0,0,0,3
24243,2019-08-19 18:00,20,멋진밥상 흥양농협 쌀 20kg,3,59900,29062000,486,Monday,No,No,6,1,2,2,20,30.8,25.1,0.4,25,104.81,18:00:00,108,39,0,0,0
2854,2019-01-31 21:00,20,무이자 삼성 UHD TV UN55NU7010FXKR,1,1080000,5294000,5,Thursday,No,No,12,0,2,0,-3.8,4.7,0.3,4.9,46,104.24,21:00:00,126,1,0,0,3
31313,2019-10-28 23:40,20,한빛 페르시안스타일 셔닐 카페트 점보특대형,10,109000,31780000,292,Monday,No,No,10,1,2,2,4.5,18.5,11.5,0.3,33,105.46,23:40:00,142,111,0,0,0
23316,2019-08-10 23:40,20,무이자 LG 통돌이 세탁기,1,489000,16930000,35,Saturday,Yes,No,12,1,2,0,24.5,33.4,28.6,0,23,104.81,23:40:00,142,10,0,1,5
24657,2019-08-23 9:20,20,코치 베네트 사첼백,8,198000,14438000,73,Friday,No,No,11,1,2,2,20.8,29.5,24.7,0,28,104.81,9:20:00,56,56,0,0,4
5231,2019-02-24 10:00,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,219000,7147000,33,Sunday,Yes,No,11,1,2,0,-1.5,14.3,6.1,0,44,104.69,10:00:00,60,12,0,1,6
18130,2019-06-22 17:40,20,AAB의 소곱창전골 800g x 8팩,3,55900,79209000,1417,Saturday,Yes,No,6,1,2,2,17.4,27.1,21.7,1,19,104.88,17:40:00,106,26,0,1,5
