,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량
21150,21439,2019-07-21 7:20,20.0,닥터 슈퍼 루테인,건강기능,59900,38578000.0,645
21151,21440,2019-07-21 7:40,20.0,닥터 슈퍼 루테인,건강기능,59900,45227000.0,756
21152,21441,2019-07-21 8:00,20.0,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,31795000.0,532
21153,21442,2019-07-21 8:20,20.0,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,59834000.0,1001
21154,21443,2019-07-21 8:40,20.0,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,68054000.0,1139
21155,21444,2019-07-21 9:00,20.0,마르엘라로사티 쿨썸머 데님 3종,의류,49900,19546000.0,392
21156,21445,2019-07-21 9:20,20.0,마르엘라로사티 쿨썸머 데님 3종,의류,49900,33655000.0,675
21157,21446,2019-07-21 9:40,20.0,마르엘라로사티 쿨썸머 데님 3종,의류,49900,42616000.0,855
21158,21447,2019-07-21 10:00,20.0,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,26436000.0,443
21159,21448,2019-07-21 10:20,20.0,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,40448000.0,677
21160,21449,2019-07-21 10:40,20.0,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,71096000.0,1189
21161,21450,2019-07-21 11:00,20.0,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,속옷,89900,31022000.0,346
21162,21451,2019-07-21 11:20,20.0,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,속옷,89900,44507000.0,496
21163,21452,2019-07-21 11:40,20.0,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,속옷,89900,48227000.0,537
21164,21453,2019-07-21 12:00,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 SS,침구,59900,2461000.0,42
21165,21454,2019-07-21 12:00,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,침구,69900,3630000.0,52
21166,21455,2019-07-21 12:00,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 K,침구,79900,5292000.0,67
21167,21456,2019-07-21 12:00,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),침구,89900,5387000.0,60
21168,21457,2019-07-21 12:20,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 SS,침구,59900,9773000.0,164
21169,21458,2019-07-21 12:20,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,침구,69900,13961000.0,200
21170,21459,2019-07-21 12:20,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 K,침구,79900,9931000.0,125
21171,21460,2019-07-21 12:20,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),침구,89900,9988000.0,112
21172,21461,2019-07-21 12:40,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 SS,침구,59900,11015000.0,184
21173,21462,2019-07-21 12:40,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,침구,69900,13327000.0,191
21174,21463,2019-07-21 12:40,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 K,침구,79900,8556000.0,108
21175,21464,2019-07-21 12:40,20.0,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),침구,89900,16769000.0,187
21176,21465,2019-07-21 13:00,20.0,레노마 우/양산 2종세트,잡화,54900,23183000.0,423
21177,21466,2019-07-21 13:20,20.0,레노마 우/양산 2종세트,잡화,54900,48639000.0,886
21178,21467,2019-07-21 13:40,20.0,레노마 우/양산 2종세트,잡화,54900,50350000.0,918
21179,21468,2019-07-21 14:00,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,18656000.0,157
21180,21469,2019-07-21 14:00,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,5922000.0,46
21181,21470,2019-07-21 14:20,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,36659000.0,309
21182,21471,2019-07-21 14:20,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,19249000.0,150
21183,21472,2019-07-21 14:40,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,62931000.0,529
21184,21473,2019-07-21 14:40,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,29139000.0,226
21185,21474,2019-07-21 15:00,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,32797000.0,299
21186,21475,2019-07-21 15:20,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,68567000.0,625
21187,21476,2019-07-21 15:40,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,88659000.0,808
21188,21477,2019-07-21 16:00,20.0,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,33512000.0,843
21189,21478,2019-07-21 16:20,20.0,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,51238000.0,1288
21190,21479,2019-07-21 16:40,20.0,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,76445000.0,1921
21191,21480,2019-07-21 17:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,37382000.0,669
21192,21481,2019-07-21 17:20,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,48128000.0,861
21193,21482,2019-07-21 17:40,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,58254000.0,1043
21194,21483,2019-07-21 18:00,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,41091000.0,1249
21195,21484,2019-07-21 18:20,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,54922000.0,1670
21196,21485,2019-07-21 18:40,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,55943000.0,1701
21197,21486,2019-07-21 19:00,20.0,헤드 파이로라이트 드로즈 10종 패키지,속옷,69000,16762000.0,243
21198,21487,2019-07-21 19:00,20.0,헤드 파이로라이트 트렁크 8종 패키지,속옷,69000,4323000.0,63
21199,21488,2019-07-21 19:20,20.0,헤드 파이로라이트 드로즈 10종 패키지,속옷,69000,32695000.0,474
21200,21489,2019-07-21 19:20,20.0,헤드 파이로라이트 트렁크 8종 패키지,속옷,69000,12442000.0,181
21201,21490,2019-07-21 19:40,20.0,헤드 파이로라이트 드로즈 10종 패키지,속옷,69000,64088000.0,929
21202,21491,2019-07-21 19:40,20.0,헤드 파이로라이트 트렁크 8종 패키지,속옷,69000,17422000.0,253
21203,21492,2019-07-21 20:00,20.0,청정수산 완도활전복 35미,농수축,59900,24725000.0,413
21204,21493,2019-07-21 20:20,20.0,청정수산 완도활전복 35미,농수축,59900,31924000.0,533
21205,21494,2019-07-21 20:40,20.0,청정수산 완도활전복 35미,농수축,59900,50576000.0,845
21206,21495,2019-07-21 21:00,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,6356000.0,12
21207,21496,2019-07-21 21:00,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,8658000.0,15
21208,21497,2019-07-21 21:00,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,11246000.0,18
21209,21498,2019-07-21 21:20,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,23702000.0,44
21210,21499,2019-07-21 21:20,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,24155000.0,41
21211,21500,2019-07-21 21:20,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,22431000.0,35
21212,21501,2019-07-21 21:40,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,25282000.0,47
21213,21502,2019-07-21 21:40,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,20711000.0,35
21214,21503,2019-07-21 21:40,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,39225000.0,61
21215,21504,2019-07-21 22:00,30.0,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,의류,1690000,18348000.0,11
21216,21505,2019-07-21 22:30,30.0,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,의류,1690000,69892000.0,42
21217,21506,2019-07-21 23:00,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,5437000.0,5
21218,21507,2019-07-21 23:00,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,0.0,0
21219,21508,2019-07-21 23:00,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,7655000.0,5
21220,21509,2019-07-21 23:00,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,4373000.0,3
21221,21510,2019-07-21 23:00,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000,0.0,0
21222,21511,2019-07-21 23:00,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,0.0,0
21223,21512,2019-07-21 23:00,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2700000,6139000.0,3
21224,21513,2019-07-21 23:00,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,2990000,6795000.0,3
21225,21514,2019-07-21 23:20,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,5437000.0,5
21226,21515,2019-07-21 23:20,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,0.0,0
21227,21516,2019-07-21 23:20,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,11480000.0,7
21228,21517,2019-07-21 23:20,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,8696000.0,5
21229,21518,2019-07-21 23:20,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000,0.0,0
21230,21519,2019-07-21 23:20,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,0.0,0
21231,21520,2019-07-21 23:20,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2700000,0.0,0
21232,21521,2019-07-21 23:20,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,2990000,6818000.0,3
21233,21522,2019-07-21 23:40,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,10824000.0,10
21234,21523,2019-07-21 23:40,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,3038000.0,3
21235,21524,2019-07-21 23:40,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,22888000.0,14
21236,21525,2019-07-21 23:40,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,4396000.0,3
21237,21526,2019-07-21 23:40,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000,0.0,0
21238,21527,2019-07-21 23:40,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,6116000.0,3
21239,21528,2019-07-21 23:40,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2700000,6139000.0,3
21240,21529,2019-07-21 23:40,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,2990000,6795000.0,3
21241,21530,2019-07-22 0:00,20.0,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,속옷,139000,10644000.0,77
21242,21531,2019-07-22 0:20,20.0,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,속옷,139000,17315000.0,125
21243,21532,2019-07-22 0:40,20.0,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,속옷,139000,33442000.0,241
21244,21533,2019-07-22 1:00,20.0,알렉스하운드 썸머 기능성 멀티웨어 6종,의류,39800,10236000.0,258
21245,21534,2019-07-22 1:20,20.0,알렉스하운드 썸머 기능성 멀티웨어 6종,의류,39800,10860000.0,273
21246,21535,2019-07-22 1:40,15.0,알렉스하운드 썸머 기능성 멀티웨어 6종,의류,39800,12679000.0,319
21247,21536,2019-07-22 6:00,20.0,키친아트 스텐밀폐용기 세트,주방,79900,9962000.0,125
21248,21537,2019-07-22 6:20,20.0,키친아트 스텐밀폐용기 세트,주방,79900,9921000.0,125
21249,21538,2019-07-22 6:40,20.0,키친아트 스텐밀폐용기 세트,주방,79900,19192000.0,241
21250,21539,2019-07-22 7:00,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,79000,9173000.0,117
21251,21540,2019-07-22 7:20,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,79000,29488000.0,374
21252,21541,2019-07-22 7:40,20.0,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,79000,35004000.0,444
21253,21542,2019-07-22 8:00,30.0,바바코코 젤네일스트립 SET,이미용,59800,22050000.0,369
21254,21543,2019-07-22 8:30,30.0,바바코코 젤네일스트립 SET,이미용,59800,49213000.0,823
21255,21544,2019-07-22 9:00,20.0,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,1590000,28662000.0,19
21256,21545,2019-07-22 9:20,20.0,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,1590000,54076000.0,35
21257,21546,2019-07-22 9:40,20.0,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,1590000,37127000.0,24
21258,21547,2019-07-22 10:00,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,17974000.0,164
21259,21548,2019-07-22 10:20,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,35430000.0,323
21260,21549,2019-07-22 10:40,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,47200000.0,430
21261,21550,2019-07-22 11:00,20.0,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,18675000.0,469
21262,21551,2019-07-22 11:20,20.0,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,33753000.0,846
21263,21552,2019-07-22 11:40,20.0,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,42178000.0,1058
21264,21553,2019-07-22 12:00,20.0,에펨 남성 소가죽 체인지 샌들,잡화,29800,13462000.0,452
21265,21554,2019-07-22 12:00,20.0,에펨 여성 글로스 샌들,잡화,29800,9627000.0,324
21266,21555,2019-07-22 12:20,20.0,에펨 남성 소가죽 체인지 샌들,잡화,29800,18028000.0,605
21267,21556,2019-07-22 12:20,20.0,에펨 여성 글로스 샌들,잡화,29800,17124000.0,575
21268,21557,2019-07-22 12:40,20.0,에펨 남성 소가죽 체인지 샌들,잡화,29800,26258000.0,882
21269,21558,2019-07-22 12:40,20.0,에펨 여성 글로스 샌들,잡화,29800,20664000.0,694
21270,21559,2019-07-22 13:00,30.0,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,잡화,3650000,17326000.0,5
21271,21560,2019-07-22 13:00,30.0,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,잡화,3650000,11571000.0,4
21272,21561,2019-07-22 13:00,30.0,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,잡화,2030000,3254000.0,2
21273,21562,2019-07-22 13:00,30.0,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,잡화,2030000,12862000.0,7
21274,21563,2019-07-22 13:00,30.0,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,잡화,1720000,0.0,0
21275,21564,2019-07-22 13:00,30.0,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,잡화,1590000,5067000.0,4
21276,21565,2019-07-22 13:00,30.0,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,잡화,1590000,5069000.0,4
21277,21566,2019-07-22 13:30,30.0,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,잡화,3650000,0.0,0
21278,21567,2019-07-22 13:30,30.0,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,잡화,3650000,23090000.0,7
21279,21568,2019-07-22 13:30,30.0,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,잡화,2030000,3252000.0,2
21280,21569,2019-07-22 13:30,30.0,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,잡화,2030000,3252000.0,2
21281,21570,2019-07-22 13:30,30.0,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,잡화,1720000,10906000.0,7
21282,21571,2019-07-22 13:30,30.0,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,잡화,1590000,10086000.0,7
21283,21572,2019-07-22 13:30,30.0,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,잡화,1590000,5065000.0,4
21284,21573,2019-07-22 14:00,20.0,월드컵 여성 에어러닝화+아쿠아트레킹화,잡화,34800,9959000.0,287
21285,21574,2019-07-22 14:00,20.0,월드컵 남성 에어러닝화+아쿠아트레킹화,잡화,34800,14804000.0,426
21286,21575,2019-07-22 14:20,20.0,월드컵 여성 에어러닝화+아쿠아트레킹화,잡화,34800,22311000.0,642
21287,21576,2019-07-22 14:20,20.0,월드컵 남성 에어러닝화+아쿠아트레킹화,잡화,34800,28961000.0,833
21288,21577,2019-07-22 14:40,20.0,월드컵 여성 에어러닝화+아쿠아트레킹화,잡화,34800,20951000.0,603
21289,21578,2019-07-22 14:40,20.0,월드컵 남성 에어러닝화+아쿠아트레킹화,잡화,34800,25570000.0,735
21290,21579,2019-07-22 15:00,20.0,유귀열의 The 귀한 능이 누룽지삼계탕 8팩,농수축,54900,13977000.0,255
21291,21580,2019-07-22 15:20,20.0,유귀열의 The 귀한 능이 누룽지삼계탕 8팩,농수축,54900,25593000.0,467
21292,21581,2019-07-22 15:40,20.0,유귀열의 The 귀한 능이 누룽지삼계탕 8팩,농수축,54900,35699000.0,651
21293,21582,2019-07-22 16:00,20.0,안동간고등어 20팩,농수축,30900,27119000.0,878
21294,21583,2019-07-22 16:20,20.0,안동간고등어 20팩,농수축,30900,41078000.0,1330
21295,21584,2019-07-22 16:40,20.0,안동간고등어 20팩,농수축,30900,43596000.0,1411
21296,21585,2019-07-22 17:00,20.0,국내산 손질갑오징어 9팩,농수축,49900,32244000.0,647
21297,21586,2019-07-22 17:20,20.0,국내산 손질갑오징어 9팩,농수축,49900,57646000.0,1156
21298,21587,2019-07-22 17:40,20.0,국내산 손질갑오징어 9팩,농수축,49900,58550000.0,1174
21299,21588,2019-07-22 18:00,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,32320000.0,540
21300,21589,2019-07-22 18:20,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,34117000.0,570
21301,21590,2019-07-22 18:40,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,35626000.0,595
21302,21591,2019-07-22 19:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,21273000.0,113
21303,21592,2019-07-22 19:20,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,39600000.0,210
21304,21593,2019-07-22 19:40,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,51924000.0,275
21305,21594,2019-07-22 20:00,20.0,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,6989000.0,42
21306,21595,2019-07-22 20:00,20.0,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,3432000.0,20
21307,21596,2019-07-22 20:00,20.0,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,2261000.0,16
21308,21597,2019-07-22 20:00,20.0,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,3029000.0,20
21309,21598,2019-07-22 20:20,20.0,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,15187000.0,91
21310,21599,2019-07-22 20:20,20.0,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,9470000.0,54
21311,21600,2019-07-22 20:20,20.0,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,8334000.0,57
21312,21601,2019-07-22 20:20,20.0,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,3029000.0,20
21313,21602,2019-07-22 20:40,20.0,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,18972000.0,113
21314,21603,2019-07-22 20:40,20.0,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,8041000.0,46
21315,21604,2019-07-22 20:40,20.0,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,8355000.0,57
21316,21605,2019-07-22 20:40,20.0,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,3011000.0,20
21317,21606,2019-07-22 21:00,20.0,일시불 LG 통돌이 세탁기,가전,439000,15066000.0,35
21318,21607,2019-07-22 21:00,20.0,무이자 LG 통돌이 세탁기,가전,489000,27585000.0,57
21319,21608,2019-07-22 21:20,20.0,일시불 LG 통돌이 세탁기,가전,439000,32805000.0,75
21320,21609,2019-07-22 21:20,20.0,무이자 LG 통돌이 세탁기,가전,489000,22896000.0,47
21321,21610,2019-07-22 21:40,20.0,일시불 LG 통돌이 세탁기,가전,439000,51844000.0,119
21322,21611,2019-07-22 21:40,20.0,무이자 LG 통돌이 세탁기,가전,489000,51952000.0,107
21323,21612,2019-07-22 22:00,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,1295000.0,3
